0	1	39	3.4	0.710406563699301	4.9	0.375602871669773	0	0	0	0	0	33
0	1	39	3.4	0.710406563699301	4.9	0.375602871669773	0	0	0	0	0	33
0	1	39	3.4	0.710406563699301	4.9	0.375602871669773	0	0	0	0	0	53
0	1	39	3.4	0.710406563699301	4.9	0.375602871669773	0	0	0	0	0	69
0	1	39	3.4	0.710406563699301	4.9	0.375602871669773	0	0	0	0	0	18
0	1	39	3.4	0.710406563699301	4.9	0.375602871669773	0	0	0	0	0	37
0	1	39	3.4	0.710406563699301	4.9	0.375602871669773	0	0	0	0	0	41
0	1	39	3.4	0.710406563699301	4.9	0.375602871669773	0	0	0	0	0	43
0	2	64	2.3	0.25688370915653	1.5	0.561876363549783	0	0	0	0	0	33
0	2	64	2.3	0.25688370915653	1.5	0.561876363549783	0	0	0	0	0	50
0	3	45	3	0.246691878462374	4.6	0.343917234128459	0	0	0	0	0	61
0	3	45	3	0.246691878462374	4.6	0.343917234128459	0	0	0	0	0	50
0	4	69	4.8	0.347542599397733	3.3	0.0904966471392212	0	0	0	0	0	69
0	4	69	4.8	0.347542599397733	3.3	0.0904966471392212	0	0	0	0	0	32
0	4	69	4.8	0.347542599397733	3.3	0.0904966471392212	0	0	0	0	0	49
0	4	69	4.8	0.347542599397733	3.3	0.0904966471392212	0	0	0	0	0	29
0	4	69	4.8	0.347542599397733	3.3	0.0904966471392212	0	0	0	0	0	28
0	4	69	4.8	0.347542599397733	3.3	0.0904966471392212	0	0	0	0	0	57
0	4	69	4.8	0.347542599397733	3.3	0.0904966471392212	0	0	0	0	0	35
0	4	69	4.8	0.347542599397733	3.3	0.0904966471392212	0	0	0	0	0	25
0	4	69	4.8	0.347542599397733	3.3	0.0904966471392212	0	0	0	0	0	21
0	4	69	4.8	0.347542599397733	3.3	0.0904966471392212	0	0	0	0	0	68
0	5	72	2.9	0.951618567265016	2.6	1.59850877114583	0	0	0	0	0	42
0	5	72	2.9	0.951618567265016	2.6	1.59850877114583	0	0	0	0	0	59
0	5	72	2.9	0.951618567265016	2.6	1.59850877114583	0	0	0	0	0	19
0	5	72	2.9	0.951618567265016	2.6	1.59850877114583	0	0	0	0	0	29
0	5	72	2.9	0.951618567265016	2.6	1.59850877114583	0	0	0	0	0	66
0	5	72	2.9	0.951618567265016	2.6	1.59850877114583	0	0	0	0	0	24
0	5	72	2.9	0.951618567265016	2.6	1.59850877114583	0	0	0	0	0	70
0	6	27	4.6	0.0450277248089203	2.8	0.088565112138884	0	0	0	0	0	31
0	6	27	4.6	0.0450277248089203	2.8	0.088565112138884	0	0	0	0	0	71
0	6	27	4.6	0.0450277248089203	2.8	0.088565112138884	0	0	0	0	0	49
0	6	27	4.6	0.0450277248089203	2.8	0.088565112138884	0	0	0	0	0	31
0	6	27	4.6	0.0450277248089203	2.8	0.088565112138884	0	0	0	0	0	51
0	6	27	4.6	0.0450277248089203	2.8	0.088565112138884	0	0	0	0	0	20
0	7	51	4.7	0.784904469457076	3.8	1.08079949615152	0	0	0	0	0	53
0	7	51	4.7	0.784904469457076	3.8	1.08079949615152	0	0	0	0	0	47
0	7	51	4.7	0.784904469457076	3.8	1.08079949615152	0	0	0	0	0	50
0	7	51	4.7	0.784904469457076	3.8	1.08079949615152	0	0	0	0	0	19
0	7	51	4.7	0.784904469457076	3.8	1.08079949615152	0	0	0	0	0	18
0	7	51	4.7	0.784904469457076	3.8	1.08079949615152	0	0	0	0	0	25
0	7	51	4.7	0.784904469457076	3.8	1.08079949615152	0	0	0	0	0	19
0	7	51	4.7	0.784904469457076	3.8	1.08079949615152	0	0	0	0	0	23
0	7	51	4.7	0.784904469457076	3.8	1.08079949615152	0	0	0	0	0	44
0	8	70	3.4	1.66794193658814	1.3	0.630754115650567	0	0	0	0	0	53
0	8	70	3.4	1.66794193658814	1.3	0.630754115650567	0	0	0	0	0	46
0	8	70	3.4	1.66794193658814	1.3	0.630754115650567	0	0	0	0	0	26
